Structure,Overall Confidence Score,Complex pLDDT,Complex ipLDDT,Ligand iPTM,Protein iPTM,Complex pDE,Complex ipDE,Protein (Chain A) pTM,Ligand (Chain L) pTM,Protein-Protein iPTM,Protein-Ligand iPTM,Ligand-Protein iPTM,Ligand-Ligand iPTM,Affinity (log10 IC50 µM),Binder Probability,Binder Probability (%)
structure_11,0.9529051780700684,0.948100745677948,0.9710420370101929,0.9721229672431946,0.0,0.3508385121822357,0.4533909559249878,0.913225531578064,0.9682203531265259,0.913225531578064,0.7378458976745605,0.9721229672431946,0.9682203531265259,-0.3339170515537262,0.64661705493927,64.661705493927
structure_12,0.930823028087616,0.9252794981002808,0.8831102252006531,0.9529973268508911,0.0,0.40417689085006714,0.7277237176895142,0.9245296120643616,0.9451236724853516,0.9245296120643616,0.6153246164321899,0.9529973268508911,0.9451236724853516,0.08628025650978088,0.3404979109764099,34.04979109764099
structure_13,0.9111525416374207,0.9072838425636292,0.8379089832305908,0.9266274571418762,0.0,0.45035484433174133,0.8886924386024475,0.92816561460495,0.918572723865509,0.92816561460495,0.6130062341690063,0.9266274571418762,0.918572723865509,0.33358535170555115,0.4706604480743408,47.06604480743408
structure_14,0.9571342468261719,0.9502113461494446,0.972010612487793,0.9848256707191467,0.0,0.30695316195487976,0.339169442653656,0.9460627436637878,0.9810757040977478,0.9460627436637878,0.8197296261787415,0.9848256707191467,0.9810757040977478,-0.8443285822868347,0.8017511367797852,80.17511367797852
structure_15,0.9446479678153992,0.9379681348800659,0.9350840449333191,0.9713674783706665,0.0,0.36210936307907104,0.47986355423927307,0.9241626858711243,0.9620046615600586,0.9241626858711243,0.7161900401115417,0.9713674783706665,0.9620046615600586,-0.06333808600902557,0.528931736946106,52.893173694610596
structure_16,0.9338264465332031,0.9228118658065796,0.9332934617996216,0.9778847098350525,0.0,0.37865978479385376,0.4801354706287384,0.9176509976387024,0.9701305031776428,0.9176509976387024,0.7289140224456787,0.9778847098350525,0.9701305031776428,0.13616204261779785,0.5259413719177246,52.59413719177246
structure_17,0.947728157043457,0.9399771094322205,0.970795214176178,0.9787321090698242,0.0,0.3396613895893097,0.39335018396377563,0.9170410633087158,0.9743821620941162,0.9170410633087158,0.7658361792564392,0.9787321090698242,0.9743821620941162,-0.7111004590988159,0.7428097724914551,74.28097724914551
structure_18,0.9504088759422302,0.943256676197052,0.9656568169593811,0.9790175557136536,0.0,0.33896374702453613,0.37228190898895264,0.9236227869987488,0.9759171605110168,0.9236227869987488,0.7889443039894104,0.9790175557136536,0.9759171605110168,-0.8231463432312012,0.7942372560501099,79.42372560501099
structure_19,0.9472944140434265,0.9391236901283264,0.9659059643745422,0.979977548122406,0.0,0.3250761330127716,0.3878391683101654,0.9389856457710266,0.9752803444862366,0.9389856457710266,0.7773460149765015,0.979977548122406,0.9752803444862366,-0.12847524881362915,0.601503849029541,60.1503849029541
structure_20,0.9429259300231934,0.9344310164451599,0.9520319700241089,0.9769057631492615,0.0,0.3401825726032257,0.40218332409858704,0.9187412261962891,0.9738826751708984,0.9187412261962891,0.7663299441337585,0.9769057631492615,0.9738826751708984,-0.7278552055358887,0.7641425132751465,76.41425132751465
