Structure,Overall Confidence Score,Complex pLDDT,Complex ipLDDT,Ligand iPTM,Protein iPTM,Complex pDE,Complex ipDE,Protein (Chain A) pTM,Ligand (Chain L) pTM,Protein-Protein iPTM,Protein-Ligand iPTM,Ligand-Protein iPTM,Ligand-Ligand iPTM,Affinity (log10 IC50 µM),Binder Probability,Binder Probability (%)
EPAC1_wt,0.9559637308120728,0.9505322575569153,0.9742509126663208,0.977689266204834,0.0,0.32170605659484863,0.37003469467163086,0.9357897639274597,0.9746925830841064,0.9357897639274597,0.7996670603752136,0.977689266204834,0.9746925830841064,-0.24038495123386383,0.7755604982376099,77.55604982376099
