Structure,Overall Confidence Score,Complex pLDDT,Complex ipLDDT,Ligand iPTM,Protein iPTM,Complex pDE,Complex ipDE,Protein (Chain A) pTM,Ligand (Chain L) pTM,Protein-Protein iPTM,Protein-Ligand iPTM,Ligand-Protein iPTM,Ligand-Ligand iPTM,Affinity (log10 IC50 µM),Binder Probability,Binder Probability (%)
structure_1,0.9535665512084961,0.9470149278640747,0.9619762897491455,0.9797728061676025,0.0,0.3280605375766754,0.37746942043304443,0.928783118724823,0.9742311239242554,0.928783118724823,0.784987211227417,0.9797728061676025,0.9742311239242554,0.10008884221315384,0.7230888605117798,72.30888605117798
structure_2,0.9493213891983032,0.9437509775161743,0.9638456702232361,0.9716029763221741,0.0,0.3505672514438629,0.43502238392829895,0.9184913635253906,0.9677332043647766,0.9184913635253906,0.7469700574874878,0.9716029763221741,0.9677332043647766,0.17652319371700287,0.5872933268547058,58.72933268547058
structure_3,0.9519950151443481,0.9449437856674194,0.9676976799964905,0.9801999926567078,0.0,0.32679763436317444,0.38230621814727783,0.9357843399047852,0.9760233163833618,0.9357843399047852,0.7910799980163574,0.9801999926567078,0.9760233163833618,-0.3461180329322815,0.7366946935653687,73.66946935653687
structure_4,0.950223445892334,0.9431503415107727,0.9662038087844849,0.9785160422325134,0.0,0.35594895482063293,0.392183780670166,0.9080947637557983,0.9741153717041016,0.9080947637557983,0.7682492136955261,0.9785160422325134,0.9741153717041016,-0.4518923759460449,0.7772420644760132,77.72420644760132
structure_5,0.9532257318496704,0.9462825655937195,0.9726986289024353,0.9809982776641846,0.0,0.33445972204208374,0.36851057410240173,0.9344059824943542,0.9759882092475891,0.9344059824943542,0.7881439924240112,0.9809982776641846,0.9759882092475891,0.03744051605463028,0.661656379699707,66.1656379699707
structure_6,0.9561986923217773,0.9508187770843506,0.9731917977333069,0.9777184724807739,0.0,0.32904818654060364,0.39977917075157166,0.9352820515632629,0.9723771214485168,0.9352820515632629,0.7699090242385864,0.9777184724807739,0.9723771214485168,0.12959906458854675,0.6395168304443359,63.951683044433594
structure_7,0.9470734596252441,0.938052773475647,0.9632875919342041,0.9831562042236328,0.0,0.3026391267776489,0.3643103241920471,0.9558855891227722,0.9784697890281677,0.9558855891227722,0.8098777532577515,0.9831562042236328,0.9784697890281677,0.2779296040534973,0.6263246536254883,62.63246536254883
structure_8,0.9517471194267273,0.9454443454742432,0.9675277471542358,0.9769583940505981,0.0,0.325414776802063,0.3984740674495697,0.9203053712844849,0.9677318930625916,0.9203053712844849,0.7341079711914062,0.9769583940505981,0.9677318930625916,0.5287105441093445,0.4761921167373657,47.61921167373657
structure_9,0.951738178730011,0.9446408748626709,0.9711815118789673,0.9801275134086609,0.0,0.3399840295314789,0.37192302942276,0.9146212339401245,0.976733922958374,0.9146212339401245,0.7826016545295715,0.9801275134086609,0.976733922958374,-0.4723704755306244,0.7668873071670532,76.68873071670532
structure_10,0.9449301958084106,0.9377187490463257,0.9558976292610168,0.9737756848335266,0.0,0.3395581841468811,0.40621471405029297,0.9258120656013489,0.9701972007751465,0.9258120656013489,0.7644144892692566,0.9737756848335266,0.9701972007751465,0.14792044460773468,0.6232776641845703,62.32776641845703
structure_11,0.9546539187431335,0.9497341513633728,0.9729524254798889,0.9743328094482422,0.0,0.353354811668396,0.432967871427536,0.9083699584007263,0.9698225259780884,0.9083699584007263,0.7458551526069641,0.9743328094482422,0.9698225259780884,0.12110783904790878,0.6229792833328247,62.29792833328247
structure_12,0.925383985042572,0.9233725666999817,0.8841594457626343,0.9334296584129333,0.0,0.4293302893638611,0.8829137682914734,0.9262133240699768,0.94070965051651,0.9262133240699768,0.6057340502738953,0.9334296584129333,0.94070965051651,0.6796151399612427,0.35901230573654175,35.901230573654175
structure_13,0.861517608165741,0.853087842464447,0.7240909337997437,0.8952369093894958,0.0,0.5481792092323303,1.1698883771896362,0.9110429883003235,0.909957230091095,0.9110429883003235,0.6132606267929077,0.8952369093894958,0.909957230091095,0.4574732184410095,0.37316176295280457,37.31617629528046
structure_14,0.9573872685432434,0.9510992169380188,0.9737328290939331,0.9825392961502075,0.0,0.31698301434516907,0.3534040153026581,0.921205461025238,0.9780860543251038,0.921205461025238,0.7933714985847473,0.9825392961502075,0.9780860543251038,-0.42981767654418945,0.7642701864242554,76.42701864242554
structure_15,0.9478477835655212,0.9415424466133118,0.9570737481117249,0.9730691313743591,0.0,0.35633280873298645,0.4618869721889496,0.9244301915168762,0.9650611281394958,0.9244301915168762,0.7329926490783691,0.9730691313743591,0.9650611281394958,0.5459586381912231,0.5603829622268677,56.03829622268677
structure_16,0.9451555609703064,0.936371922492981,0.9488009214401245,0.9802901148796082,0.0,0.33685502409935,0.42407745122909546,0.9335997700691223,0.9727490544319153,0.9335997700691223,0.7594023942947388,0.9802901148796082,0.9727490544319153,0.3355342745780945,0.540616512298584,54.0616512298584
structure_17,0.9496670961380005,0.9441352486610413,0.971868097782135,0.9717942476272583,0.0,0.3579041659832001,0.42760154604911804,0.9108850955963135,0.9682348370552063,0.9108850955963135,0.7514027953147888,0.9717942476272583,0.9682348370552063,-0.19783209264278412,0.7173752784729004,71.73752784729004
structure_18,0.9549421668052673,0.9479624032974243,0.9732236862182617,0.9828611612319946,0.0,0.3141213059425354,0.3531302213668823,0.9242464900016785,0.9786957502365112,0.9242464900016785,0.7963938117027283,0.9828611612319946,0.9786957502365112,-0.46534210443496704,0.7831689119338989,78.31689119338989
structure_19,0.9565860033035278,0.9504797458648682,0.9717995524406433,0.9810107946395874,0.0,0.321686714887619,0.3904322683811188,0.9265145063400269,0.9755985736846924,0.9265145063400269,0.7770330905914307,0.9810107946395874,0.9755985736846924,0.22983314096927643,0.61469566822052,61.469566822052
structure_20,0.9442227482795715,0.9363889694213867,0.9587510228157043,0.9755576848983765,0.0,0.36186471581459045,0.40168827772140503,0.9091882109642029,0.9722082614898682,0.9091882109642029,0.7662351727485657,0.9755576848983765,0.9722082614898682,-0.3113071620464325,0.7422072887420654,74.22072887420654
