Structure,Overall Confidence Score,Complex pLDDT,Complex ipLDDT,Ligand iPTM,Protein iPTM,Complex pDE,Complex ipDE,Protein (Chain A) pTM,Ligand (Chain L) pTM,Protein-Protein iPTM,Protein-Ligand iPTM,Ligand-Protein iPTM,Ligand-Ligand iPTM,Affinity (log10 IC50 µM),Binder Probability,Binder Probability (%)
structure_11,0.9465700387954712,0.9394140243530273,0.9659123420715332,0.9751939177513123,0.0,0.3481810986995697,0.4391461908817291,0.9268078804016113,0.966873288154602,0.9268078804016113,0.7302271127700806,0.9751939177513123,0.966873288154602,-0.001927405595779419,0.516720175743103,51.6720175743103
structure_12,0.8754564523696899,0.8747472763061523,0.7388136386871338,0.8782932758331299,0.0,0.5495204925537109,1.4671858549118042,0.9178650379180908,0.9047662019729614,0.9178650379180908,0.48623523116111755,0.8782932758331299,0.9047662019729614,0.8533499240875244,0.3892359435558319,38.92359435558319
structure_13,0.8377723097801208,0.8258336782455444,0.6493654251098633,0.8855267763137817,0.0,0.5510969758033752,1.2523382902145386,0.9045937657356262,0.8840039372444153,0.9045937657356262,0.5344465374946594,0.8855267763137817,0.8840039372444153,0.2839283347129822,0.42664429545402527,42.66442954540253
structure_14,0.8544315695762634,0.8361589908599854,0.6952680945396423,0.9275218844413757,0.0,0.4462682604789734,0.8432652950286865,0.9153506755828857,0.9202743172645569,0.9153506755828857,0.5961105227470398,0.9275218844413757,0.9202743172645569,0.47279679775238037,0.41289418935775757,41.28941893577576
structure_15,0.9359422922134399,0.9267539978027344,0.9332706928253174,0.972695529460907,0.0,0.37270405888557434,0.5097950100898743,0.9128168225288391,0.9623445272445679,0.9128168225288391,0.6918489933013916,0.972695529460907,0.9623445272445679,-0.07569490373134613,0.525806725025177,52.5806725025177
structure_16,0.9293031692504883,0.917610228061676,0.9122767448425293,0.9760748147964478,0.0,0.3975689709186554,0.6083213686943054,0.9091384410858154,0.9645946621894836,0.9091384410858154,0.6982480883598328,0.9760748147964478,0.9645946621894836,-0.13536301255226135,0.4821906089782715,48.21906089782715
structure_17,0.954894483089447,0.9478911757469177,0.9724881649017334,0.9829072952270508,0.0,0.31683462858200073,0.35641881823539734,0.9305422902107239,0.9784759879112244,0.9305422902107239,0.7961244583129883,0.9829072952270508,0.9784759879112244,-0.7391700744628906,0.7420916557312012,74.20916557312012
structure_18,0.9513389468193054,0.9443400502204895,0.9674590229988098,0.9793344736099243,0.0,0.33967795968055725,0.37920451164245605,0.9198291897773743,0.9755357503890991,0.9198291897773743,0.7727832198143005,0.9793344736099243,0.9755357503890991,-0.6549887657165527,0.7572630643844604,75.72630643844604
structure_19,0.9519216418266296,0.9456289410591125,0.9664129018783569,0.9770927429199219,0.0,0.33880096673965454,0.43736305832862854,0.9382847547531128,0.968406617641449,0.9382847547531128,0.7405596375465393,0.9770927429199219,0.968406617641449,-0.08191098272800446,0.5211230516433716,52.11230516433716
structure_20,0.956207275390625,0.9501833319664001,0.9695121049880981,0.9803032279014587,0.0,0.3322429060935974,0.377259761095047,0.9293814301490784,0.975909411907196,0.9293814301490784,0.7813858389854431,0.9803032279014587,0.975909411907196,-0.6317848563194275,0.7184503674507141,71.84503674507141
